,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5785,Jackson Heights,40.75198138007367,-73.88282109164366,Uncle Peter's,40.755785824308525,-73.88381022551096,Italian Restaurant
5786,Jackson Heights,40.75198138007367,-73.88282109164366,La Pollera Colorada II,40.75570414627714,-73.88487094703774,Latin American Restaurant
5787,Jackson Heights,40.75198138007367,-73.88282109164366,Don Alex Restaurant,40.749881947134114,-73.88212120723138,Peruvian Restaurant
5788,Jackson Heights,40.75198138007367,-73.88282109164366,Pio Pio,40.75570509151695,-73.8831451037553,Peruvian Restaurant
5789,Jackson Heights,40.75198138007367,-73.88282109164366,Table Wine,40.749561547103134,-73.88661713346899,Wine Shop
5790,Jackson Heights,40.75198138007367,-73.88282109164366,Saw Shack,40.750008818255026,-73.88186659989665,Asian Restaurant
5791,Jackson Heights,40.75198138007367,-73.88282109164366,Black Thai,40.75546531349948,-73.8856754700667,Thai Restaurant
5792,Jackson Heights,40.75198138007367,-73.88282109164366,Tomo Japanese Cuisine,40.75016941828497,-73.88014969825647,Sushi Restaurant
5793,Jackson Heights,40.75198138007367,-73.88282109164366,Seba Seba,40.755731001087646,-73.88420311978082,Bakery
5794,Jackson Heights,40.75198138007367,-73.88282109164366,Bocaito Cafe & Wine Bar,40.755799,-73.885737,Cocktail Bar
5795,Jackson Heights,40.75198138007367,-73.88282109164366,La Pequeña Colombia,40.7479923507268,-73.88214460467232,Colombian Restaurant
5796,Jackson Heights,40.75198138007367,-73.88282109164366,Tacos Mi Mexico Lindo,40.74767666598954,-73.88239934125741,Mexican Restaurant
5797,Jackson Heights,40.75198138007367,-73.88282109164366,Emoji Burger,40.749588946573525,-73.88590551928344,Burger Joint
5798,Jackson Heights,40.75198138007367,-73.88282109164366,Mama's Empanadas,40.75599899670048,-73.882393252858,Empanada Restaurant
5799,Jackson Heights,40.75198138007367,-73.88282109164366,Pio Pio to Go,40.7559875849342,-73.88274675067117,Peruvian Restaurant
5800,Jackson Heights,40.75198138007367,-73.88282109164366,El Palacio De Los Cholados,40.75572462150954,-73.8838558978527,Dessert Shop
5801,Jackson Heights,40.75198138007367,-73.88282109164366,La Cabaña,40.75606543043773,-73.88130596024332,Argentinian Restaurant
5802,Jackson Heights,40.75198138007367,-73.88282109164366,Variety Bakery,40.75538822938919,-73.88642903564931,Bakery
5803,Jackson Heights,40.75198138007367,-73.88282109164366,Hombres Lounge,40.74999519358585,-73.88081184466778,Gay Bar
5804,Jackson Heights,40.75198138007367,-73.88282109164366,The Vitamin Shoppe,40.7499678,-73.8845565,Supplement Shop
5805,Jackson Heights,40.75198138007367,-73.88282109164366,Terraza 7,40.747514413850105,-73.88211709964355,Bar
5806,Jackson Heights,40.75198138007367,-73.88282109164366,Arunee Thai,40.74949811139184,-73.88738656779499,Thai Restaurant
5807,Jackson Heights,40.75198138007367,-73.88282109164366,Banana Republic Factory,40.74930047298099,-73.88418518469943,Clothing Store
5808,Jackson Heights,40.75198138007367,-73.88282109164366,Mama's Empanadas,40.755880397277316,-73.8829040496189,Empanada Restaurant
5809,Jackson Heights,40.75198138007367,-73.88282109164366,Barriles Restaurant and Sports bar,40.749683000000005,-73.882702,Spanish Restaurant
5810,Jackson Heights,40.75198138007367,-73.88282109164366,Sac's Place,40.75016338721108,-73.88008384593776,Pizza Place
5811,Jackson Heights,40.75198138007367,-73.88282109164366,Amaru Pisco Bar,40.755863883816154,-73.88300890731006,Lounge
5812,Jackson Heights,40.75198138007367,-73.88282109164366,Boulevard,40.75555795151061,-73.88441161814654,Latin American Restaurant
5813,Jackson Heights,40.75198138007367,-73.88282109164366,Seba Seba,40.74955400481388,-73.88629052701685,Latin American Restaurant
5814,Jackson Heights,40.75198138007367,-73.88282109164366,Pollos Mario #3,40.74821955092233,-73.87963869323879,South American Restaurant
5815,Jackson Heights,40.75198138007367,-73.88282109164366,Juanita’s Café,40.75588821795663,-73.88288343998954,Peruvian Restaurant
5816,Jackson Heights,40.75198138007367,-73.88282109164366,Starbucks,40.74955752,-73.88739013,Coffee Shop
5817,Jackson Heights,40.75198138007367,-73.88282109164366,Gianni's Pizza & Italian Restaurant,40.755595687534765,-73.88587518376295,Pizza Place
5818,Jackson Heights,40.75198138007367,-73.88282109164366,Taco Veloz,40.74803720580167,-73.88030755060078,Mexican Restaurant
5819,Jackson Heights,40.75198138007367,-73.88282109164366,La Gloria,40.756176493989386,-73.88117554542065,Cuban Restaurant
5820,Jackson Heights,40.75198138007367,-73.88282109164366,SKECHERS Retail,40.749000549316406,-73.88445281982422,Shoe Store
5821,Jackson Heights,40.75198138007367,-73.88282109164366,Rite Aid,40.7499286,-73.8842128,Pharmacy
5822,Jackson Heights,40.75198138007367,-73.88282109164366,Jackson Gyro,40.75002462972698,-73.88062551766221,Greek Restaurant
5823,Jackson Heights,40.75198138007367,-73.88282109164366,Carter's,40.748946,-73.884454,Kids Store
5824,Jackson Heights,40.75198138007367,-73.88282109164366,Ingrid's Hair & Nail Salon,40.749439,-73.887119,Spa
5825,Jackson Heights,40.75198138007367,-73.88282109164366,Joseph Pulitzer IS 145,40.7541360075361,-73.88716126482072,School
5826,Jackson Heights,40.75198138007367,-73.88282109164366,Optima Beauty Supply,40.74794410724912,-73.88161347264062,Cosmetics Shop
5827,Jackson Heights,40.75198138007367,-73.88282109164366,T-Mobile,40.748516484576356,-73.88431124389172,Mobile Phone Shop
5828,Jackson Heights,40.75198138007367,-73.88282109164366,La Boina Roja Steakhouse,40.74964484877423,-73.88550182439675,Steakhouse
5829,Jackson Heights,40.75198138007367,-73.88282109164366,Dela Mora,40.75590127590323,-73.88281027933253,Latin American Restaurant
5830,Jackson Heights,40.75198138007367,-73.88282109164366,GNC,40.74895679232082,-73.88416657639141,Supplement Shop
5831,Jackson Heights,40.75198138007367,-73.88282109164366,T-Mobile,40.748173064016356,-73.88008408248425,Mobile Phone Shop
5832,Jackson Heights,40.75198138007367,-73.88282109164366,Chipotle Mexican Grill,40.7559426,-73.8802379,Mexican Restaurant
5833,Jackson Heights,40.75198138007367,-73.88282109164366,El Anzuelo Fino - Restaurant,40.756045172185146,-73.88164721687285,Peruvian Restaurant
5834,Jackson Heights,40.75198138007367,-73.88282109164366,AT&T,40.748633318148876,-73.88433830950714,Mobile Phone Shop
5835,Jackson Heights,40.75198138007367,-73.88282109164366,The UPS Store,40.7480293,-73.8829042,Shipping Store
5836,Jackson Heights,40.75198138007367,-73.88282109164366,La Abundancia,40.75043056608339,-73.8779512662232,Bakery
5837,Jackson Heights,40.75198138007367,-73.88282109164366,Denny's,40.7558556,-73.8804953,Breakfast Spot
5838,Jackson Heights,40.75198138007367,-73.88282109164366,T-Mobile,40.748283,-73.880093,Mobile Phone Shop
5839,Jackson Heights,40.75198138007367,-73.88282109164366,JH Laundromat,40.75016803311009,-73.88096299665372,Laundromat
5840,Jackson Heights,40.75198138007367,-73.88282109164366,La Perrada de Chalo,40.75573669886874,-73.8839819541934,South American Restaurant
5841,Jackson Heights,40.75198138007367,-73.88282109164366,D'antigua,40.75554,-73.8828352,Latin American Restaurant
5842,Jackson Heights,40.75198138007367,-73.88282109164366,Mi Tierra,40.75544063518872,-73.88614412395073,Grocery Store
5843,Jackson Heights,40.75198138007367,-73.88282109164366,Dunkin',40.75588051588399,-73.88008063120628,Donut Shop
5844,Jackson Heights,40.75198138007367,-73.88282109164366,Super Compare Foods,40.75593779377842,-73.8811956353105,Supermarket
5845,Jackson Heights,40.75198138007367,-73.88282109164366,Boulevard Latin Cuisine,40.75549583779502,-73.88453731760772,Latin American Restaurant
5846,Jackson Heights,40.75198138007367,-73.88282109164366,El Pequeno Coffee Shop,40.74808266899003,-73.88020541662148,Latin American Restaurant
5847,Jackson Heights,40.75198138007367,-73.88282109164366,Bagel Cafe @ Jackson Heights,40.74999332199798,-73.88067720140698,Deli / Bodega
5848,Jackson Heights,40.75198138007367,-73.88282109164366,Casa Colombia,40.74826302774475,-73.87948503868348,South American Restaurant
5849,Jackson Heights,40.75198138007367,-73.88282109164366,Brown's Army & Navy  |  37 Ave Jackson Hts,40.74979782104492,-73.88272094726562,Shoe Store
5850,Elmhurst,40.74404850512202,-73.88165622288388,Eim Khao Mun Kai Elmhurst อิ่ม ข้าวมันไก่เอ็มเฮิสท์,40.74301419509326,-73.8830565603355,Thai Restaurant
5851,Elmhurst,40.74404850512202,-73.88165622288388,Lamoon,40.74285049616352,-73.88291281240058,Thai Restaurant
5852,Elmhurst,40.74404850512202,-73.88165622288388,La Fusta,40.744701269988134,-73.88461465420586,Argentinian Restaurant
5853,Elmhurst,40.74404850512202,-73.88165622288388,Louie's Pizzeria and Restaurant,40.74605142795382,-73.88372304415762,Pizza Place
5854,Elmhurst,40.74404850512202,-73.88165622288388,Taste Good Malaysian Cuisine 好味,40.74166284956217,-73.88217675751957,Malay Restaurant
5855,Elmhurst,40.74404850512202,-73.88165622288388,Five Loaves and Two Fishes,40.74133899324618,-73.88132961897121,Chinese Restaurant
5856,Elmhurst,40.74404850512202,-73.88165622288388,Akino,40.741226196477626,-73.88126104688422,Sushi Restaurant
5857,Elmhurst,40.74404850512202,-73.88165622288388,JoJu,40.74068913710575,-73.87938864453935,Vietnamese Restaurant
5858,Elmhurst,40.74404850512202,-73.88165622288388,Alex's Barbershop,40.74155148465612,-73.87960235651194,Salon / Barbershop
5859,Elmhurst,40.74404850512202,-73.88165622288388,Juquila Mexican Cuisine,40.747351367542066,-73.88291495257691,Mexican Restaurant
5860,Elmhurst,40.74404850512202,-73.88165622288388,Dek Sen,40.741753,-73.878696,Thai Restaurant
5861,Elmhurst,40.74404850512202,-73.88165622288388,Sky Cafe,40.741999219253174,-73.87862574881797,Indonesian Restaurant
5862,Elmhurst,40.74404850512202,-73.88165622288388,Tacos Mi Mexico Lindo,40.74767666598954,-73.88239934125741,Mexican Restaurant
5863,Elmhurst,40.74404850512202,-73.88165622288388,Lao Bei Fang,40.7410775502016,-73.87999607191509,Chinese Restaurant
5864,Elmhurst,40.74404850512202,-73.88165622288388,Chao Thai ร้านชาวไทย,40.741416189656434,-73.88010209262605,Thai Restaurant
5865,Elmhurst,40.74404850512202,-73.88165622288388,Prontito,40.74758,-73.88043,Snack Place
5866,Elmhurst,40.74404850512202,-73.88165622288388,Terraza 7,40.747514413850105,-73.88211709964355,Bar
5867,Elmhurst,40.74404850512202,-73.88165622288388,HK Food Court 香港美食城,40.741466075132756,-73.882468547978,Food Court
5868,Elmhurst,40.74404850512202,-73.88165622288388,Pho Bac,40.74128317591036,-73.88130142132749,Vietnamese Restaurant
5869,Elmhurst,40.74404850512202,-73.88165622288388,Pollos a la Brasa Mario,40.74765911726058,-73.8848063707082,South American Restaurant
5870,Elmhurst,40.74404850512202,-73.88165622288388,La Pequeña Colombia,40.7479923507268,-73.88214460467232,Colombian Restaurant
5871,Elmhurst,40.74404850512202,-73.88165622288388,Genesis Mexican Authentic Cuisine,40.743633,-73.886846,Mexican Restaurant
5872,Elmhurst,40.74404850512202,-73.88165622288388,Yaya Tea Garden,40.741886007842254,-73.87863023989225,Bubble Tea Shop
5873,Elmhurst,40.74404850512202,-73.88165622288388,Hug Esan NYC,40.74363967925668,-73.88739194659338,Thai Restaurant
5874,Elmhurst,40.74404850512202,-73.88165622288388,Boon Chu Thai Restaurant,40.740694319228034,-73.87946577082448,Thai Restaurant
5875,Elmhurst,40.74404850512202,-73.88165622288388,La Esquina Del Camaron Mexicano,40.74732523206776,-73.88572170259424,Mexican Restaurant
5876,Elmhurst,40.74404850512202,-73.88165622288388,Sweet Yummy House 三好小馆,40.74086580641228,-73.87968981355337,Chinese Restaurant
5877,Elmhurst,40.74404850512202,-73.88165622288388,Chase Bank,40.744109179319544,-73.88574756681919,Bank
5878,Elmhurst,40.74404850512202,-73.88165622288388,Taco Veloz,40.74803720580167,-73.88030755060078,Mexican Restaurant
5879,Elmhurst,40.74404850512202,-73.88165622288388,Vivi Bubble Tea Elmhurst,40.740562439927494,-73.87931322851983,Bubble Tea Shop
5880,Howard Beach,40.65422527738487,-73.83813764600279,Lenny's Clam Bar,40.65574925807263,-73.83900434409004,Seafood Restaurant
5881,Howard Beach,40.65422527738487,-73.83813764600279,Brothers Ravioli,40.655281880700706,-73.83899102478131,Italian Restaurant
5882,Howard Beach,40.65422527738487,-73.83813764600279,Old Country Bagel,40.65348394757553,-73.83857560968974,Bagel Shop
5883,Howard Beach,40.65422527738487,-73.83813764600279,Prima Pasta & Cafe,40.65438500803745,-73.83909340122082,Italian Restaurant
5884,Howard Beach,40.65422527738487,-73.83813764600279,Key Food,40.65182261507409,-73.83835781751563,Supermarket
5885,Howard Beach,40.65422527738487,-73.83813764600279,Carvel Ice Cream,40.65211980363723,-73.83843735297202,Ice Cream Shop
5886,Howard Beach,40.65422527738487,-73.83813764600279,Frenasia,40.65139991670296,-73.83746235720605,Sushi Restaurant
5887,Howard Beach,40.65422527738487,-73.83813764600279,Kids 'N Shape,40.653422950464716,-73.83882224537214,Gym / Fitness Center
5888,Howard Beach,40.65422527738487,-73.83813764600279,Nana's Breakfast Nook,40.6570078835708,-73.83764131505349,Breakfast Spot
5889,Howard Beach,40.65422527738487,-73.83813764600279,Howard Beach Bagel Cafe,40.65249339985788,-73.83861717235513,Bagel Shop
5890,Howard Beach,40.65422527738487,-73.83813764600279,Saffron Tapas Restaurant,40.65422879327231,-73.83897742772234,Tapas Restaurant
5891,Howard Beach,40.65422527738487,-73.83813764600279,Dunkin',40.652157068625705,-73.83869825491087,Donut Shop
5892,Howard Beach,40.65422527738487,-73.83813764600279,Chipotle Mexican Grill,40.65728692190919,-73.83981151289748,Mexican Restaurant
5893,Howard Beach,40.65422527738487,-73.83813764600279,7-Eleven,40.6581106,-73.8392248,Convenience Store
5894,Howard Beach,40.65422527738487,-73.83813764600279,Roma View Catering,40.657220178842806,-73.83909163427153,Italian Restaurant
5895,Howard Beach,40.65422527738487,-73.83813764600279,GameStop,40.65703315187926,-73.83952268513215,Video Game Store
5896,Howard Beach,40.65422527738487,-73.83813764600279,Hagane,40.65578638078417,-73.83910802522121,Japanese Restaurant
5897,Howard Beach,40.65422527738487,-73.83813764600279,Rite Aid,40.6563516,-73.8396154,Pharmacy
5898,Howard Beach,40.65422527738487,-73.83813764600279,The UPS Store,40.657274139114406,-73.83982336441801,Shipping Store
5899,Howard Beach,40.65422527738487,-73.83813764600279,Burger King/Popeyes,40.6545517,-73.8390681,Fast Food Restaurant
5900,Howard Beach,40.65422527738487,-73.83813764600279,Cross Bay Diner,40.656601500221555,-73.83896451505065,Diner
5901,Howard Beach,40.65422527738487,-73.83813764600279,Subway,40.65774848070073,-73.83921703548617,Sandwich Place
5902,Howard Beach,40.65422527738487,-73.83813764600279,Mmm That's A Wrap,40.65219634769242,-73.83855358292841,Sandwich Place
5903,Howard Beach,40.65422527738487,-73.83813764600279,GAP,40.656886664534085,-73.83957994319545,Clothing Store
5904,Howard Beach,40.65422527738487,-73.83813764600279,Empire Buffet,40.65448296385855,-73.83834313171272,Chinese Restaurant
5905,Howard Beach,40.65422527738487,-73.83813764600279,TD Bank,40.653911148421436,-73.83897453546524,Bank
5906,Howard Beach,40.65422527738487,-73.83813764600279,McDonald's,40.65782476755307,-73.83997994092402,Fast Food Restaurant
5907,Howard Beach,40.65422527738487,-73.83813764600279,Walgreens,40.65631389557643,-73.83962300704792,Pharmacy
5908,Howard Beach,40.65422527738487,-73.83813764600279,Duane Reade,40.65161178362227,-73.83862609457287,Pharmacy
5909,Howard Beach,40.65422527738487,-73.83813764600279,Howard Beach Bagel Cafe,40.652872735346406,-73.839198353048,Bagel Shop
5910,Howard Beach,40.65422527738487,-73.83813764600279,"MTABus Q21, Q41, Q52, Q53, QM16, QM17 (Cross Bay Blvd/163rd Ave)",40.652557373046875,-73.83840942382812,Bus Station
5911,Howard Beach,40.65422527738487,-73.83813764600279,Hookah on the Bay,40.655494,-73.839341,Hookah Bar
5912,Howard Beach,40.65422527738487,-73.83813764600279,The Office,40.65237878523692,-73.83868023850633,Café
5913,Howard Beach,40.65422527738487,-73.83813764600279,Sapienza,40.64996122407442,-73.83773053226074,Deli / Bodega
5914,Howard Beach,40.65422527738487,-73.83813764600279,Better Bodies,40.656019941148294,-73.83979566424544,Gym
5915,Howard Beach,40.65422527738487,-73.83813764600279,SportsDepot,40.6570774,-73.8398308,Sporting Goods Shop
5916,Howard Beach,40.65422527738487,-73.83813764600279,Home Repairs NY,40.65297,-73.84192,Construction & Landscaping
5917,Howard Beach,40.65422527738487,-73.83813764600279,Mikes Powerwashing LLC,40.656425483662574,-73.83387921842001,Construction & Landscaping
5918,Howard Beach,40.65422527738487,-73.83813764600279,Crossbay Bait 'n' Tackle,40.649937,-73.83805500000001,Hobby Shop
5919,Howard Beach,40.65422527738487,-73.83813764600279,Wines & Spirits of Howard Beach,40.65842302386011,-73.83990478821124,Wine Shop
5920,Corona,40.74238175015667,-73.85682497345258,The Lemon Ice King of Corona,40.743190534274085,-73.85499497513518,Ice Cream Shop
5921,Corona,40.74238175015667,-73.85682497345258,Park Side,40.74366966519212,-73.85584371341943,Italian Restaurant
5922,Corona,40.74238175015667,-73.85682497345258,Empanadas Cafe,40.740120327117296,-73.85330951072544,Empanada Restaurant
5923,Corona,40.74238175015667,-73.85682497345258,Cienega Las Tlayudas de Oaxaca Mexican Cuisine,40.74372233746766,-73.85766131779098,Mexican Restaurant
5924,Corona,40.74238175015667,-73.85682497345258,Leo's Latticini,40.746218866084426,-73.85980867981118,Deli / Bodega
5925,Corona,40.74238175015667,-73.85682497345258,Mi Cocina,40.743654514453574,-73.85610615537817,Mexican Restaurant
5926,Corona,40.74238175015667,-73.85682497345258,Corona Pizza (Il Forno),40.74333969598313,-73.8550847854009,Pizza Place
5927,Corona,40.74238175015667,-73.85682497345258,El Palacio De Las Empanadas,40.74267358635997,-73.85469959735143,South American Restaurant
5928,Corona,40.74238175015667,-73.85682497345258,7-Eleven,40.7432547391263,-73.8553784876331,Convenience Store
5929,Corona,40.74238175015667,-73.85682497345258,Mama's Backyard,40.74611728794566,-73.85974892929815,Bakery
5930,Corona,40.74238175015667,-73.85682497345258,Don Alex Restaurant,40.743598884126186,-73.85630428505847,Restaurant
5931,Corona,40.74238175015667,-73.85682497345258,Subway,40.743135763147905,-73.8545111376842,Sandwich Place
5932,Corona,40.74238175015667,-73.85682497345258,William F. Moore Park ('Spaghetti Park'),40.74366612654736,-73.85544311114131,Park
5933,Corona,40.74238175015667,-73.85682497345258,Key Food,40.74663162231445,-73.85698699951172,Supermarket
5934,Corona,40.74238175015667,-73.85682497345258,Dunkin',40.74214736206114,-73.85406081345093,Donut Shop
5935,Corona,40.74238175015667,-73.85682497345258,Ideal Food Basket,40.743913623759546,-73.86215578980317,Supermarket
5936,Corona,40.74238175015667,-73.85682497345258,Panda Garden Chinese,40.7416189122051,-73.85425693517048,Chinese Restaurant
5937,Corona,40.74238175015667,-73.85682497345258,Chuang Chef Chinese Restaurant,40.74048614501953,-73.8532943725586,Chinese Restaurant
5938,Corona,40.74238175015667,-73.85682497345258,Barrier Park,40.7381635,-73.856062,Basketball Court
5939,Corona,40.74238175015667,-73.85682497345258,Carne Frita Truck,40.74682993489887,-73.85683550142716,Food Truck
5940,Forest Hills,40.72526378216503,-73.84447500788983,Forest Hills Bagels,40.7236,-73.84782,Bagel Shop
5941,Forest Hills,40.72526378216503,-73.84447500788983,Yellowstone Park,40.72625056917445,-73.84775876998901,Park
5942,Forest Hills,40.72526378216503,-73.84447500788983,Great Wall Chinese Restaurant,40.72359643754588,-73.84796838061682,Chinese Restaurant
5943,Forest Hills,40.72526378216503,-73.84447500788983,iLoveKickboxing,40.72172927856445,-73.84748840332031,Boxing Gym
5944,Forest Hills,40.72526378216503,-73.84447500788983,Bangkok Cuisine,40.721061579256855,-73.84543184469939,Thai Restaurant
5945,Forest Hills,40.72526378216503,-73.84447500788983,Tu Casa Restaurant,40.72468247616315,-73.85000512822592,Peruvian Restaurant
5946,Forest Hills,40.72526378216503,-73.84447500788983,MacDonald Park,40.722239101562465,-73.84714129544219,Park
5947,Forest Hills,40.72526378216503,-73.84447500788983,Red Mango,40.721504,-73.845112,Snack Place
5948,Forest Hills,40.72526378216503,-73.84447500788983,Zen and Yoga,40.72078865051756,-73.84450130125266,Yoga Studio
5949,Forest Hills,40.72526378216503,-73.84447500788983,Fay Da Bakery,40.72167589328224,-73.84436855633295,Bakery
5950,Forest Hills,40.72526378216503,-73.84447500788983,Empire Wines & Liquors,40.72488490550715,-73.85011349400075,Liquor Store
5951,Forest Hills,40.72526378216503,-73.84447500788983,Central Queens YM & YMHA,40.728586806143404,-73.84733255148102,Gym / Fitness Center
5952,Forest Hills,40.72526378216503,-73.84447500788983,bambooYOGA,40.72134062819079,-73.84497570560177,Yoga Studio
5953,Forest Hills,40.72526378216503,-73.84447500788983,Sahara Halal Food Cart,40.72091878591689,-73.84415483256922,Food Truck
5954,Forest Hills,40.72526378216503,-73.84447500788983,MoCA Asian Bistro,40.72098302397724,-73.84543560865858,Asian Restaurant
5955,Forest Hills,40.72526378216503,-73.84447500788983,Fast Break 24,40.723763038904494,-73.84836404925525,Deli / Bodega
5956,Forest Hills,40.72526378216503,-73.84447500788983,GameStop,40.72091122729918,-73.84436992786912,Video Game Store
5957,Forest Hills,40.72526378216503,-73.84447500788983,Chase Bank,40.7210067,-73.843897,Bank
5958,Forest Hills,40.72526378216503,-73.84447500788983,Gloria Pizza,40.720917,-73.843346,Pizza Place
5959,Forest Hills,40.72526378216503,-73.84447500788983,Rosalia's Pizzeria,40.72465654714462,-73.84979610931651,Pizza Place
5960,Forest Hills,40.72526378216503,-73.84447500788983,Orangetheory Fitness,40.72094513303257,-73.84547626242389,Gym / Fitness Center
5961,Forest Hills,40.72526378216503,-73.84447500788983,The Vitamin Shoppe,40.72117193,-73.84448635,Supplement Shop
5962,Forest Hills,40.72526378216503,-73.84447500788983,Station Square Eyes,40.72077410664638,-73.84440688071402,Optical Shop
5963,Forest Hills,40.72526378216503,-73.84447500788983,Forest Hills Greenmarket,40.72186851782629,-73.8466760993922,Farmers Market
5964,Forest Hills,40.72526378216503,-73.84447500788983,International Karate & Fitness Center,40.72203,-73.847458,Martial Arts Dojo
5965,Forest Hills,40.72526378216503,-73.84447500788983,The Boiler Room,40.72333093535937,-73.84892119500643,Gym
5966,Forest Hills,40.72526378216503,-73.84447500788983,7-Eleven,40.72130660360845,-73.84510990644128,Convenience Store
5967,Forest Hills,40.72526378216503,-73.84447500788983,Walgreens,40.7240041,-73.8479109,Pharmacy
5968,Forest Hills,40.72526378216503,-73.84447500788983,New York Sports Clubs,40.7212383,-73.8470407,Gym / Fitness Center
5969,Forest Hills,40.72526378216503,-73.84447500788983,7-Eleven,40.7250553466071,-73.8498924672603,Convenience Store
5970,Forest Hills,40.72526378216503,-73.84447500788983,Thai Pot,40.72472006801557,-73.85001317851224,Thai Restaurant
5971,Forest Hills,40.72526378216503,-73.84447500788983,Numero 28,40.720852859554014,-73.84561377044857,Italian Restaurant
5972,Forest Hills,40.72526378216503,-73.84447500788983,CVS pharmacy,40.721396072530325,-73.84342139490329,Pharmacy
5973,Forest Hills,40.72526378216503,-73.84447500788983,M Beauty Spa,40.72152246421475,-73.84442189308407,Spa
5974,Forest Hills,40.72526378216503,-73.84447500788983,Dunkin',40.72087180297634,-73.84463586011884,Donut Shop
5975,Forest Hills,40.72526378216503,-73.84447500788983,The Gym at The George Washington,40.727073669433594,-73.8474349975586,Gym
5976,Forest Hills,40.72526378216503,-73.84447500788983,Key Food,40.72126375985807,-73.84285501788109,Supermarket
5977,Forest Hills,40.72526378216503,-73.84447500788983,24/7,40.72784906720362,-73.84749851906189,Gym
5978,Kew Gardens,40.705179035414794,-73.82981905825703,Tu Casa Restaurant,40.706112585751946,-73.83158644780553,South American Restaurant
5979,Kew Gardens,40.705179035414794,-73.82981905825703,Tikka Indian Grill,40.70587364181698,-73.83094233462995,Indian Restaurant
5980,Kew Gardens,40.705179035414794,-73.82981905825703,"Forest Park, 112th Street Trailhead",40.70331193886035,-73.83322703499448,Trail
5981,Kew Gardens,40.705179035414794,-73.82981905825703,Thyme Natural Market & Cafe,40.70892899969781,-73.83039839773922,Juice Bar
5982,Kew Gardens,40.705179035414794,-73.82981905825703,Baker's Dozen Bagels,40.70910373110088,-73.83002015103465,Bagel Shop
5983,Kew Gardens,40.705179035414794,-73.82981905825703,Dani's House of Pizza,40.708982123128486,-73.83053594442913,Pizza Place
5984,Kew Gardens,40.705179035414794,-73.82981905825703,Kew Gardens Cinema,40.709044858285075,-73.82968199027339,Movie Theater
5985,Kew Gardens,40.705179035414794,-73.82981905825703,7-Eleven,40.7079582,-73.8310468,Convenience Store
5986,Kew Gardens,40.705179035414794,-73.82981905825703,The Venue,40.705805,-73.830967,New American Restaurant
5987,Kew Gardens,40.705179035414794,-73.82981905825703,Alba's Grocery & Deli,40.706002275532,-73.83136124820884,Deli / Bodega
5988,Kew Gardens,40.705179035414794,-73.82981905825703,Mehak Mughlai Cuisine,40.709164260688546,-73.82950858878768,Indian Restaurant
5989,Kew Gardens,40.705179035414794,-73.82981905825703,Austin's Ale House,40.709426167460336,-73.82997325323419,Pub
5990,Kew Gardens,40.705179035414794,-73.82981905825703,Singas Famous Pizza,40.7088699596655,-73.83049852765888,Pizza Place
5991,Kew Gardens,40.705179035414794,-73.82981905825703,Homestead Gourmet Shop,40.70822828743037,-73.8307085726891,Gourmet Shop
5992,Kew Gardens,40.705179035414794,-73.82981905825703,New China Fresh,40.705968055799076,-73.83113436243129,Chinese Restaurant
5993,Kew Gardens,40.705179035414794,-73.82981905825703,Dog Days & Cat Nights,40.70634800222273,-73.83401525297805,Pet Store
5994,Kew Gardens,40.705179035414794,-73.82981905825703,Mini-burger,40.708837120939236,-73.83037651729441,American Restaurant
5995,Kew Gardens,40.705179035414794,-73.82981905825703,Mr. Wish,40.709282657596596,-73.82990660161482,Bubble Tea Shop
5996,Kew Gardens,40.705179035414794,-73.82981905825703,Paul Michael Brick Oven Cafe,40.70373,-73.82496,Italian Restaurant
5997,Kew Gardens,40.705179035414794,-73.82981905825703,Forest Park Track,40.70344534624565,-73.83158122375747,Track
5998,Kew Gardens,40.705179035414794,-73.82981905825703,Ascend Day Spa,40.70957840000001,-73.8303128,Spa
5999,Kew Gardens,40.705179035414794,-73.82981905825703,Kew Gardens Fish Market,40.709044574838714,-73.83032731303972,Fish Market
6000,Kew Gardens,40.705179035414794,-73.82981905825703,Joy Nail Spa,40.70615691899099,-73.83187100240707,Cosmetics Shop
6001,Kew Gardens,40.705179035414794,-73.82981905825703,Subway,40.703672367589405,-73.8247809640688,Sandwich Place
6002,Kew Gardens,40.705179035414794,-73.82981905825703,Jade Chinese Restaurant,40.70807096268364,-73.83089541137834,Chinese Restaurant
6003,Kew Gardens,40.705179035414794,-73.82981905825703,Hangar 11 Bar & Grill,40.7060786158998,-73.83144928945858,Bar
6004,Kew Gardens,40.705179035414794,-73.82981905825703,Popeyes Louisiana Kitchen,40.70888986891096,-73.83028441748786,Fried Chicken Joint
6005,Kew Gardens,40.705179035414794,-73.82981905825703,TD Bank,40.706937522586394,-73.83525834240572,Bank
6006,Kew Gardens,40.705179035414794,-73.82981905825703,Beverly Hills Hair Stylist,40.70875736262558,-73.83033483115953,Cosmetics Shop
6007,Kew Gardens,40.705179035414794,-73.82981905825703,CTown Supermarkets,40.70865341847401,-73.83037758059129,Supermarket
6008,Kew Gardens,40.705179035414794,-73.82981905825703,Chase Bank,40.70852391696391,-73.83045908737006,Bank
6009,Kew Gardens,40.705179035414794,-73.82981905825703,CVS pharmacy,40.70355657346873,-73.82486143748316,Pharmacy
